date,available_supply
2013-10-16,2630523.055758
2013-10-17,2635639.0200254
2013-10-18,2637301.5681841
2013-10-19,2652979.2679174
2013-10-20,2659707.9327824
2013-10-21,2652509.3317956
2013-10-22,2637517.8430477
2013-10-23,2611343.7441495
2013-10-24,2610138.1074087
2013-10-25,2619870.5486709
2013-10-26,2623879.9845862
2013-10-27,2620862.3471832
2013-10-28,2623378.6416548
2013-10-29,2624621.7965712
2013-10-30,2619456.7193391
2013-10-31,2614093.8489625
2013-11-01,2632349.4721015
2013-11-02,2646516.9141804
2013-11-03,2643874.7678435
2013-11-04,2643097.8580572
2013-11-05,2615830.1828528
2013-11-06,2627608.7454109
2013-11-07,2595237.1627909
2013-11-08,2590208.008755
2013-11-09,2581569.0311332
2013-11-10,2593786.3805151
2013-11-11,2585366.2235551
2013-11-12,2573610.5541999
2013-11-13,2568631.5429128
2013-11-14,2574033.4263248
2013-11-15,2564426.8839999
2013-11-16,2558100.3722022
2013-11-17,2562634.3500025
2013-11-18,2566778.3410363
2013-11-19,2574808.7775634
2013-11-20,2557789.9625505
2013-11-21,2551128.5138783
2013-11-22,2531089.5501784
2013-11-23,2563990.1580181
2013-11-24,2570841.1191778
2013-11-25,2593327.5045604
2013-11-26,2652111.4713981
2013-11-27,2656578.3622599
2013-11-28,2657468.9797193
2013-11-29,2630739.2244721
2013-11-30,2624599.7728066
2013-12-01,2637803.4173024
2013-12-02,2624271.7359894
2013-12-03,2614272.9987361
2013-12-04,2594309.8535664
2013-12-05,2735274.188205
2013-12-06,2711024.038498
2013-12-07,2705756.869697
2013-12-08,2701674.1672807
2013-12-09,2696025.4712345
2013-12-10,2645210.4495952
2013-12-11,2609782.8686101
2013-12-12,2605389.9401594
2013-12-13,2603293.7276522
2013-12-14,2600784.1518254
2013-12-15,2609985.8129396
2013-12-16,2606707.1308892
2013-12-17,2626739.2279227
2013-12-18,2624494.8251059
2013-12-19,2616834.6998916
2013-12-20,2618531.5027605
2013-12-21,2623815.8047437
2013-12-22,2603859.6107438
2013-12-23,2608282.2719501
2013-12-24,2601292.5874928
2013-12-25,2596529.6448331
2013-12-26,2595585.7929803
2013-12-27,2605989.8877517
2013-12-28,2603387.8370499
2013-12-29,2599926.8999091
2013-12-30,2620378.7050452
2013-12-31,2642161.8856773
2014-01-01,2687414.0749437
2014-01-02,2691411.7412019
2014-01-03,2643665.90907
2014-01-04,2634689.1694977
2014-01-05,2620259.0544611
2014-01-06,2614625.2158298
2014-01-07,2632995.8373448
2014-01-08,2648788.6170452
2014-01-09,2656192.8825959
2014-01-10,2655210.3885543
2014-01-11,2656247.6854324
2014-01-12,2690224.8542138
2014-01-13,2708815.8476219
2014-01-14,2686731.7291157
2014-01-15,2689751.0912954
2014-01-16,2662056.3628116
2014-01-17,2692835.2341683
2014-01-18,2700672.0709821
2014-01-19,2706243.5455168
2014-01-20,2702748.4355049
2014-01-21,2710882.2651295
2014-01-22,2722593.4500218
2014-01-23,2724336.8684726
2014-01-24,2701637.1887568
2014-01-25,2693025.5503574
2014-01-26,2700777.4721734
2014-01-27,2761620.8279175
2014-01-28,2755295.4082635
2014-01-29,2763864.0724478
2014-01-30,2787745.1730612
2014-01-31,2797186.4993788
2014-02-01,2813494.2718341
2014-02-02,2821393.3576713
2014-02-03,2818043.5951584
2014-02-04,2810413.8983201
2014-02-05,2731637.2070025
2014-02-06,2735464.8421008
2014-02-07,2734764.4526438
2014-02-08,2727864.4683522
2014-02-09,2727297.837956
2014-02-10,2719772.1443744
2014-02-11,2701666.0870634
2014-02-12,2708871.7411563
2014-02-13,2712982.7406034
2014-02-14,2715678.2327465
2014-02-15,2707090.7671271
2014-02-16,2703632.4598929
2014-02-17,2700447.9264499
2014-02-18,2713640.7522855
2014-02-19,2730457.7242784
2014-02-20,2732878.5374797
2014-02-21,2735856.1086243
2014-02-22,2740862.1984306
2014-02-23,2731151.8331042
2014-02-24,2774439.6452586
2014-02-25,2813139.4424196
2014-02-26,2816378.3078973
2014-02-27,2810507.2187115
2014-02-28,2790910.5790556
2014-03-01,2784779.4787989
2014-03-02,2787084.6451723
2014-03-03,2777150.8518121
2014-03-04,2773414.3609088
2014-03-05,2774674.1094299
2014-03-06,2756126.7424264
2014-03-07,2760105.9958507
2014-03-08,2743425.5446404
2014-03-09,2742520.1071034
2014-03-10,2745197.8942787
2014-03-11,2738305.5930606
2014-03-12,2740670.6352365
2014-03-13,2722648.8241912
2014-03-14,2725999.5375283
2014-03-15,2729503.1099688
2014-03-16,2732170.533344
2014-03-17,2733742.3586034
2014-03-18,2725936.9341034
2014-03-19,2725513.2743402
2014-03-20,2724929.8110024
2014-03-21,2725896.4786613
2014-03-22,2734409.8906902
2014-03-23,2754554.5115716
2014-03-24,2769783.5636193
2014-03-25,2784570.125198
2014-03-26,2780491.60496
2014-03-27,2783670.9966781
2014-03-28,2794779.9046107
2014-03-29,2798384.1114265
2014-03-30,2814605.137899
2014-03-31,2812260.1658607
2014-04-01,2815231.6263723
2014-04-02,2817721.4909007
2014-04-03,2823411.691613
2014-04-04,2829818.5672375
2014-04-05,2824371.2359287
2014-04-06,2828719.3898229
2014-04-07,2831188.0752303
2014-04-08,2823000.8612921
2014-04-09,2834829.7471529
2014-04-10,2842711.3874579
2014-04-11,2815499.2354887
2014-04-12,2818278.962368
2014-04-13,2824625.8756338
2014-04-14,2829967.9334485
2014-04-15,2836805.9134462
2014-04-16,2806926.9644415
2014-04-17,2817649.0049546
2014-04-18,2816659.0816803
2014-04-19,2817233.5037718
2014-04-20,2821744.9467179
2014-04-21,2826737.1832912
2014-04-22,2824899.053573
2014-04-23,2817132.4725735
2014-04-24,2815166.8551777
2014-04-25,2812215.7480441
2014-04-26,2815143.1315916
2014-04-27,2819873.550048
2014-04-28,2821071.0955599
2014-04-29,2796645.191808
2014-04-30,2802565.7839612
2014-05-01,2807922.7774351
2014-05-02,2798807.826541
2014-05-03,2801058.5195873
2014-05-04,2803906.9957985
2014-05-05,2803726.0582692
2014-05-06,2811449.0136411
2014-05-07,2799587.8921967
2014-05-08,2798808.3061157
2014-05-09,2805833.1053885
2014-05-10,2811447.4291238
2014-05-11,2810327.4622678
2014-05-12,2810642.8181793
2014-05-13,2813437.4545505
2014-05-14,2812049.5324083
2014-05-15,2811610.0259956
2014-05-16,2810910.6469566
2014-05-17,2815285.7777047
2014-05-18,2821170.1029094
2014-05-19,2820708.0291315
2014-05-20,2818891.1919216
2014-05-21,2823506.9366721
2014-05-22,2827741.4036844
2014-05-23,2832287.4750367
2014-05-24,2841896.614596
2014-05-25,2833914.0484905
2014-05-26,2832411.3618562
2014-05-27,2825346.1868496
2014-05-28,2828735.4888228
2014-05-29,2827791.5127875
2014-05-30,2835608.2509892
2014-05-31,2834712.3000579
2014-06-01,2845056.4818536
2014-06-02,2853067.1856793
2014-06-03,2852518.1760462
2014-06-04,2848873.074323
2014-06-05,2847927.2805239
2014-06-06,2852210.915959
2014-06-07,2860139.6601745
2014-06-08,2859904.5055037
2014-06-09,2864221.3449947
2014-06-10,2871739.3291043
2014-06-11,2870646.4503465
2014-06-12,2886856.2509338
2014-06-13,2883225.3365679
2014-06-14,2893114.5107204
2014-06-15,2902280.4251954
2014-06-16,2902681.2941979
2014-06-17,2904427.7110002
2014-06-18,2903077.9768886
2014-06-19,2907972.5279624
2014-06-20,2914013.8975269
2014-06-21,2911981.9246351
2014-06-22,2921165.8170907
2014-06-23,2913303.4397272
2014-06-24,2868826.9510126
2014-06-25,2879331.2688978
2014-06-26,2884825.1967729
2014-06-27,2892008.4393666
2014-06-28,2891886.3429679
2014-06-29,2888450.1245269
2014-06-30,2900788.9456014
2014-07-01,2903347.1922203
2014-07-02,2901244.4948373
2014-07-03,2886299.8635655
2014-07-04,2881624.8281806
2014-07-05,2884770.873169
2014-07-06,2884680.7944109
2014-07-07,2867453.9968906
2014-07-08,2868945.0487486
2014-07-09,2866783.3674864
2014-07-10,2868535.1311578
2014-07-11,2866248.3955322
2014-07-12,2867359.4029193
2014-07-13,2866019.3427351
2014-07-14,2859952.4523451
2014-07-15,2863851.5982326
2014-07-16,2869392.5698294
2014-07-17,2874659.2389077
2014-07-18,2879387.0499059
2014-07-19,2869928.5349012
2014-07-20,2869089.0273032
2014-07-21,2869252.8972935
2014-07-22,2867568.0179644
2014-07-23,2861828.031926
2014-07-24,2871591.8767564
2014-07-25,2867060.8121414
2014-07-26,2872169.0244406
2014-07-27,2867884.5643421
2014-07-28,2878660.1938402
2014-07-29,2879872.4731115
2014-07-30,2876984.6258177
2014-07-31,2876466.5590034
2014-08-01,2833839.5354526
2014-08-02,2831635.6529822
2014-08-03,2830094.5206123
2014-08-04,2831725.7731902
2014-08-05,2885590.7342083
2014-08-06,2889413.3783264
2014-08-07,2880635.4522148
2014-08-08,2879393.6062887
2014-08-09,2884145.8137136
2014-08-10,2883713.4718013
2014-08-11,2886193.031497
2014-08-12,2892179.9632635
2014-08-13,2884532.1658454
2014-08-14,2904298.0362622
2014-08-15,2906676.6882677
2014-08-16,2902765.1207075
2014-08-17,2907069.8456322
2014-08-18,2931248.5276363
2014-08-19,2931261.4187516
2014-08-20,2931374.6592706
2014-08-21,2931038.8048465
2014-08-22,2930125.2043797
2014-08-23,2925942.9297687
2014-08-24,2934353.8531661
2014-08-25,2927739.2582736
2014-08-26,2935350.3927767
2014-08-27,2933671.1481351
2014-08-28,2933713.6705006
2014-08-29,2939926.6518006
2014-08-30,2943126.4683622
2014-08-31,2946944.7599046
2014-09-01,2968404.4183102
2014-09-02,2971659.467762
2014-09-03,2975630.8708745
2014-09-04,2980191.4686081
2014-09-05,2980965.8066969
2014-09-06,2986286.3048498
2014-09-07,2988944.9895503
2014-09-08,2992391.0641683
2014-09-09,3017948.8101124
2014-09-10,3006491.8943909
2014-09-11,3014806.9893367
2014-09-12,3034205.0745701
2014-09-13,3040371.6003218
2014-09-14,3048572.8560124
2014-09-15,3049807.808529
2014-09-16,3057564.6767892
2014-09-17,3063461.7361361
2014-09-18,3071122.1399462
2014-09-19,3100192.7682228
2014-09-20,3098787.3012593
2014-09-21,3092372.0096089
2014-09-22,3099116.2487306
2014-09-23,3093982.2056726
2014-09-24,3094675.7052754
2014-09-25,3105530.4564819
2014-09-26,3114930.4185276
2014-09-27,3115905.2305913
2014-09-28,3107538.5923386
2014-09-29,3122392.3774944
2014-09-30,3114063.3958324
2014-10-01,3131998.4766138
2014-10-02,3138190.3377569
2014-10-03,3178870.2231743
2014-10-04,3194363.5124379
2014-10-05,3237504.8691684
2014-10-06,3272768.1110218
2014-10-07,3278104.3190249
2014-10-08,3253341.10223
2014-10-09,3262238.8211466
2014-10-10,3260628.2170262
2014-10-11,3261010.7605786
2014-10-12,3265193.9721221
2014-10-13,3263396.8293713
2014-10-14,3269782.9080316
2014-10-15,3262006.665644
2014-10-16,3254271.2977915
2014-10-17,3249537.3982571
2014-10-18,3244758.1753919
2014-10-19,3244687.891232
2014-10-20,3251897.0683176
2014-10-21,3256789.3418348
2014-10-22,3204317.3539959
2014-10-23,3200630.2878575
2014-10-24,3204307.7151757
2014-10-25,3205914.3923348
2014-10-26,3204778.7193436
2014-10-27,3199348.4766987
2014-10-28,3206958.8472985
2014-10-29,3207832.0848443
2014-10-30,3200930.3821957
2014-10-31,3204560.7717685
2014-11-01,3207554.9688094
2014-11-02,3205179.9162794
2014-11-03,3225481.0871025
2014-11-04,3231596.3477685
2014-11-05,3231183.0681267
2014-11-06,3193796.3394351
2014-11-07,3202602.3909989
2014-11-08,3206068.986595
2014-11-09,3203891.7106078
2014-11-10,3185528.2154913
2014-11-11,3187690.3205162
2014-11-12,3197347.674465
2014-11-13,3224572.3127647
2014-11-14,3218668.4670932
2014-11-15,3213109.2140609
2014-11-16,3226846.122258
2014-11-17,3211060.5083473
2014-11-18,3213556.5508961
2014-11-19,3212047.5369514
2014-11-20,3214065.240212
2014-11-21,3217085.9931569
2014-11-22,3218754.2009696
2014-11-23,3229960.7212373
2014-11-24,3228955.3551731
2014-11-25,3219512.1886454
2014-11-26,3207635.5371068
2014-11-27,3206430.3238658
2014-11-28,3097581.5627974
2014-11-29,3105423.7341704
2014-11-30,3110182.5634829
2014-12-01,3120554.3087675
2014-12-02,3106946.6971001
2014-12-03,3104363.5959778
2014-12-04,3080333.7545437
2014-12-05,3061745.7935933
2014-12-06,3022837.2768531
2014-12-07,3023262.3224734
2014-12-08,3109181.6588688
2014-12-09,3100603.1654244
2014-12-10,3088836.3719584
2014-12-11,3094615.4629844
2014-12-12,3098628.5818407
2014-12-13,3103022.3648154
2014-12-14,3104106.5319514
2014-12-15,3098768.2884216
2014-12-16,3106497.9056496
2014-12-17,3110057.5411984
2014-12-18,3108195.9951316
2014-12-19,3105185.8169763
2014-12-20,3101312.0243787
2014-12-21,3109954.8895147
2014-12-22,3113659.2850752
2014-12-23,3119698.0494326
2014-12-24,3060299.4893794
2014-12-25,3072459.4910837
2014-12-26,3063532.387851
2014-12-27,3061833.8197993
2014-12-28,3064466.5464042
2014-12-29,3094331.077789
2014-12-30,3098120.74054
2014-12-31,3102667.7911197
2015-01-01,3101875.7150129
2015-01-02,3114229.1292388
2015-01-03,3046166.362949
2015-01-04,3047957.019554
2015-01-05,3051901.6720775
2015-01-06,3039366.0204855
2015-01-07,3030947.3545278
2015-01-08,3058713.2242086
2015-01-09,3061886.7934909
2015-01-10,3051475.1914379
2015-01-11,3052866.2639854
2015-01-12,3056634.5374204
2015-01-13,3068540.1439431
2015-01-14,3134877.5899325
2015-01-15,3112213.5469027
2015-01-16,3096374.4909747
2015-01-17,3092912.1681727
2015-01-18,3097286.5164039
2015-01-19,3097050.114517
2015-01-20,3102494.3884064
2015-01-21,3099828.9527795
2015-01-22,3105721.5084472
2015-01-23,3108228.8501933
2015-01-24,3127154.8566434
2015-01-25,3122242.2155925
2015-01-26,3221581.625463
2015-01-27,3215650.6689702
2015-01-28,3213363.0894857
2015-01-29,3218635.1524764
2015-01-30,3211503.1314036
2015-01-31,3215700.8336311
2015-02-01,3238014.280504
2015-02-02,3229068.2326908
2015-02-03,3220296.0822338
2015-02-04,3229463.2250599
2015-02-05,3230203.2048655
2015-02-06,3232952.6770911
2015-02-07,3236197.0184307
2015-02-08,3237670.3111067
2015-02-09,3231222.9645635
2015-02-10,3225155.3465321
2015-02-11,3228487.7002967
2015-02-12,3230696.1126534
2015-02-13,3232681.4624826
2015-02-14,3237595.7520154
2015-02-15,3244209.9942856
2015-02-16,3232350.9607146
2015-02-17,3229934.1650277
2015-02-18,3241008.9149066
2015-02-19,3245034.8701945
2015-02-20,3255773.5084609
2015-02-21,3257394.1833826
2015-02-22,3259166.0904552
2015-02-23,3268133.2874758
2015-02-24,3271099.9317726
2015-02-25,3266527.3321921
2015-02-26,3252929.342671
2015-02-27,3256915.8326006
2015-02-28,3256960.4221963
2015-03-01,3279547.1448828
2015-03-02,3254865.7660421
2015-03-03,3248982.7702288
2015-03-04,3251668.190007
2015-03-05,3257668.9405145
2015-03-06,3266050.5787835
2015-03-07,3250577.3909047
2015-03-08,3122207.4574745
2015-03-09,3102000.7604354
2015-03-10,3104882.0376684
2015-03-11,3113410.3556289
2015-03-12,3112857.5582339
2015-03-13,3102623.0258913
2015-03-14,3097599.3136945
2015-03-15,3101341.4513715
2015-03-16,3125811.020868
2015-03-17,3128288.6942065
2015-03-18,3117224.3383191
2015-03-19,3124247.1748272
2015-03-20,3132403.1477696
2015-03-21,3132043.1573226
2015-03-22,3139275.9640253
2015-03-23,3116881.0618551
2015-03-24,3119418.5791883
2015-03-25,3117849.9979925
2015-03-26,3142136.2329913
2015-03-27,3156709.6752349
2015-03-28,3154659.3500545
2015-03-29,3160477.0667213
2015-03-30,3152350.9936576
2015-03-31,3148491.477682
2015-04-01,3145795.7787645
2015-04-02,3141522.3241514
2015-04-03,3143936.0029692
2015-04-04,3148276.5680805
2015-04-05,3153886.2434765
2015-04-06,3154965.4934473
2015-04-07,3147525.9996389
2015-04-08,3143219.6883302
2015-04-09,3146017.3452676
2015-04-10,3147597.2094822
2015-04-11,3145433.2151499
2015-04-12,3158016.6826352
2015-04-13,3149930.363735
2015-04-14,3165434.1470118
2015-04-15,3226084.165136
2015-04-16,3236236.3252
2015-04-17,3243949.0508749
2015-04-18,3243837.1488873
2015-04-19,3247432.3195196
2015-04-20,3238380.8717334
2015-04-21,3240233.4746741
2015-04-22,3243296.666729
2015-04-23,3247171.4150242
2015-04-24,3242764.6647393
2015-04-25,3253134.8594593
2015-04-26,3261228.6277197
2015-04-27,3285623.5354184
2015-04-28,3285610.9921487
2015-04-29,3288298.8774344
2015-04-30,3289113.3119859
2015-05-01,3288134.6789249
2015-05-02,3292429.0549733
2015-05-03,3296956.7475449
2015-05-04,3309233.5584847
2015-05-05,3311304.8775794
2015-05-06,3304691.5352284
2015-05-07,3305593.2313599
2015-05-08,3312794.7455073
2015-05-09,3308647.4129003
2015-05-10,3304891.7214396
2015-05-11,3306783.040001
2015-05-12,3297164.5726142
2015-05-13,3303525.7003647
2015-05-14,3321874.0175328
2015-05-15,3320728.9121712
2015-05-16,3324625.8706315
2015-05-17,3330078.9416139
2015-05-18,3332873.7467858
2015-05-19,3327488.2584671
2015-05-20,3326872.7084161
2015-05-21,3329872.0829299
2015-05-22,3330328.7096059
2015-05-23,3329176.7849525
2015-05-24,3335373.418687
2015-05-25,3334626.0883492
2015-05-26,3333952.6760903
2015-05-27,3340373.1382073
2015-05-28,3354974.7384636
2015-05-29,3355559.4931779
2015-05-30,3361327.2931135
2015-05-31,3361419.8109408
2015-06-01,3365188.8357476
2015-06-02,3371998.0339729
2015-06-03,3356027.0231854
2015-06-04,3358103.4926315
2015-06-05,3356240.1116584
2015-06-06,3358218.176607
2015-06-07,3358742.7886432
2015-06-08,3360238.35698
2015-06-09,3364790.4159633
2015-06-10,3363606.5339612
2015-06-11,3372794.7697879
2015-06-12,3367685.304834
2015-06-13,3375198.6098166
2015-06-14,3371660.7179194
2015-06-15,3380026.7141418
2015-06-16,3376188.6338184
2015-06-17,3374433.9574183
2015-06-18,3372891.9430605
2015-06-19,3260249.7488887
2015-06-20,3267568.1548496
2015-06-21,3274250.8487148
2015-06-22,3265198.798791
2015-06-23,3259514.391753
2015-06-24,3255503.5138139
2015-06-25,3246382.708544
2015-06-26,3249715.9019705
2015-06-27,3253152.7731357
2015-06-28,3252262.8035813
2015-06-29,3259949.9414568
2015-06-30,3257565.5050945
2015-07-01,3260706.3384268
2015-07-02,3255803.944179
2015-07-03,3262455.5596877
2015-07-04,3262574.886574
2015-07-05,3274439.2172391
2015-07-06,3284602.8125662
2015-07-07,3304163.6309611
2015-07-08,3277487.9779837
2015-07-09,3275069.6269393
2015-07-10,3303911.5931853
2015-07-11,3306119.9346043
2015-07-12,3278310.1923068
2015-07-13,3285528.9596397
2015-07-14,3291473.6592334
2015-07-15,3302551.2912518
2015-07-16,3309053.7693883
2015-07-17,3313640.4241535
2015-07-18,3315747.0288549
2015-07-19,3314148.19941
2015-07-20,3309574.4679255
2015-07-21,3303466.6468213
2015-07-22,3293464.0364905
2015-07-23,3288814.9533651
2015-07-24,3302963.7938545
2015-07-25,3291436.7567307
2015-07-26,3295390.7898171
2015-07-27,3299489.9001726
2015-07-28,3305058.7940684
2015-07-29,3294860.2696676
2015-07-30,3302164.6392666
2015-07-31,3296249.6397252
2015-08-01,3305432.0540498
2015-08-02,3316053.257219
2015-08-03,3317867.2385379
2015-08-04,3316787.819066
2015-08-05,3307186.4643392
2015-08-06,3290395.2029423
2015-08-07,3293578.4370768
2015-08-08,3349959.0362243
2015-08-09,3354869.0320306
2015-08-10,3324158.6813189
2015-08-11,3320475.966867
2015-08-12,3292914.191684
2015-08-13,3294804.6405686
2015-08-14,3438191.3012526
2015-08-15,3383047.513311
2015-08-16,3414566.4918193
2015-08-17,3444571.0785593
2015-08-18,3446719.9728495
2015-08-19,3447901.6262639
2015-08-20,3496938.5985712
2015-08-21,3468489.2343665
2015-08-22,3492061.4673929
2015-08-23,3496436.2090689
2015-08-24,3526321.6251863
2015-08-25,3486643.4419927
2015-08-26,3495152.5095319
2015-08-27,3491571.0629568
2015-08-28,3495987.8431137
2015-08-29,3480987.3557618
2015-08-30,3485141.838089
2015-08-31,3449165.4455244
2015-09-01,3443855.6219454
2015-09-02,3421741.5413467
2015-09-03,3445548.9879173
2015-09-04,3446432.3405124
2015-09-05,3451599.3751746
2015-09-06,3468933.3739059
2015-09-07,3474818.5877392
2015-09-08,3470676.8938408
2015-09-09,3472827.6785212
2015-09-10,3476808.340232
2015-09-11,3492073.1603225
2015-09-12,3497699.6969974
2015-09-13,3495971.9972428
2015-09-14,3477963.7930807
2015-09-15,3490550.4747697
2015-09-16,3475725.2358549
2015-09-17,3499995.3971078
2015-09-18,3483782.8552638
2015-09-19,3477362.6694812
2015-09-20,3482130.4635902
2015-09-21,3502190.3220885
2015-09-22,3497155.6643419
2015-09-23,3503562.8946748
2015-09-24,3502435.6695955
2015-09-25,3499251.7737272
2015-09-26,3495189.4980032
2015-09-27,3502440.0073592
2015-09-28,3499559.0815309
2015-09-29,3500032.4422876
2015-09-30,3487839.7147248
2015-10-01,3480337.5356057
2015-10-02,3501042.0455779
2015-10-03,3480189.1902732
2015-10-04,3493476.8041673
2015-10-05,3487670.8891712
2015-10-06,3511010.1817325
2015-10-07,3502340.6600673
2015-10-08,3495768.135878
2015-10-09,3498298.7792661
2015-10-10,3505448.3630998
2015-10-11,3507438.8212763
2015-10-12,3501931.8413651
2015-10-13,3504541.2440026
2015-10-14,3495372.4307164
2015-10-15,3514212.3325756
2015-10-16,3495916.0637139
2015-10-17,3504902.780094
2015-10-18,3507019.6722458
2015-10-19,3500361.3319953
2015-10-20,3514664.8741698
2015-10-21,3514804.1060679
2015-10-22,3521518.9422776
2015-10-23,3516493.3978766
2015-10-24,3522123.1618528
2015-10-25,3537747.4031964
2015-10-26,3543558.3814158
2015-10-27,3562061.2325881
2015-10-28,3573282.4701539
2015-10-29,3576673.4161977
2015-10-30,3595898.5569281
2015-10-31,3565980.5994424
2015-11-01,3566806.6121836
2015-11-02,3588241.4264058
2015-11-03,3577449.9405078
2015-11-04,3572905.6115868
2015-11-05,3601817.3887693
2015-11-06,3624931.4507802
2015-11-07,3672181.0240118
2015-11-08,3670634.0141979
2015-11-09,3693171.2642671
2015-11-10,3664511.0270971
2015-11-11,3644376.0847268
2015-11-12,3680870.4010531
2015-11-13,3680974.9780027
2015-11-14,3675430.2103826
2015-11-15,3682145.9745272
2015-11-16,3649213.1772427
2015-11-17,3688098.8180468
2015-11-18,3693498.9687294
2015-11-19,3708386.6376377
2015-11-20,3714122.3306345
2015-11-21,3719106.3832624
2015-11-22,3718680.5833887
2015-11-23,3723812.2857543
2015-11-24,3731326.3075128
2015-11-25,3736136.5284269
2015-11-26,3735050.7688391
2015-11-27,3724452.395112
2015-11-28,3726630.3528234
2015-11-29,3730852.595254
2015-11-30,3742363.8354607
2015-12-01,3742372.4238645
2015-12-02,3725091.8262562
2015-12-03,3719232.3405557
2015-12-04,3717378.6458068
2015-12-05,3659266.6069857
2015-12-06,3608533.81215
2015-12-07,3600306.8070502
2015-12-08,3613533.7533256
2015-12-09,3606142.8535147
2015-12-10,3615516.5056781
2015-12-11,3623344.1023545
2015-12-12,3624804.7485198
2015-12-13,3609671.1200077
2015-12-14,3622324.775369
2015-12-15,3619782.5485149
2015-12-16,3607175.592581
2015-12-17,3602780.7766434
2015-12-18,3593111.4557069
2015-12-19,3595932.58975
2015-12-20,3600714.3638601
2015-12-21,3596601.0848943
2015-12-22,3560490.173672
2015-12-23,3546965.9312401
2015-12-24,3523776.0956437
2015-12-25,3519656.2122067
2015-12-26,3520591.1087643
2015-12-27,3521764.0185261
2015-12-28,3520867.18116
2015-12-29,3523295.4763574
2015-12-30,3517433.5222232
2015-12-31,3526880.436166
2016-01-01,3531426.4765721
2016-01-02,3531763.2377475
2016-01-03,3539770.2160554
2016-01-04,3550403.2649623
2016-01-05,3551779.5941811
2016-01-06,3550271.5597626
2016-01-07,3533057.6034521
2016-01-08,3531595.4874685
2016-01-09,3536314.1387149
2016-01-10,3531931.9251246
2016-01-11,3546414.4895262
2016-01-12,3563739.3490986
2016-01-13,3574515.0277771
2016-01-14,3558200.3213996
2016-01-15,3581025.1780699
2016-01-16,3579530.5377963
2016-01-17,3594197.1180562
2016-01-18,3584123.9929372
2016-01-19,3602738.4202612
2016-01-20,3641015.0969372
2016-01-21,3622134.8835773
2016-01-22,3740191.4591891
2016-01-23,3712334.4579271
2016-01-24,3845773.9127727
2016-01-25,3886438.4047875
2016-01-26,3898174.5567264
2016-01-27,3902739.605841
2016-01-28,3854415.9312905
2016-01-29,3855754.9031299
2016-01-30,3819870.060587
2016-01-31,3810787.4593753
2016-02-01,3747984.4581394
2016-02-02,3719368.9367895
2016-02-03,3686666.9283212
2016-02-04,3703769.1144411
2016-02-05,3699750.1815734
2016-02-06,3684725.541286
2016-02-07,3682748.689096
2016-02-08,3694005.0315287
2016-02-09,3709941.2467884
2016-02-10,3744519.1444251
2016-02-11,3755585.3619047
2016-02-12,3746361.2661098
2016-02-13,3744265.1716233
2016-02-14,3739116.9286284
2016-02-15,3743780.1275588
2016-02-16,3716516.6523267
2016-02-17,3714919.0019275
2016-02-18,3716537.8037424
2016-02-19,3729358.1365756
2016-02-20,3761641.8776495
2016-02-21,3762187.2531203
2016-02-22,3746907.1095432
2016-02-23,3749611.0891854
2016-02-24,3745064.8377441
2016-02-25,3801985.7849889
2016-02-26,3811906.9865484
2016-02-27,3772299.2880073
2016-02-28,3798063.4122703
2016-02-29,3827048.1845016
2016-03-01,3913740.5715488
2016-03-02,3915216.1678972
2016-03-03,3971831.5945614
2016-03-04,3975203.3322396
2016-03-05,3978403.9237075
2016-03-06,3956584.5411095
2016-03-07,3964677.0834385
2016-03-08,3971460.7435485
2016-03-09,3979298.8701538
2016-03-10,3983685.8856914
2016-03-11,3970683.0545558
2016-03-12,3974576.6772904
2016-03-13,3975526.7349866
2016-03-14,3971816.2684005
2016-03-15,3982127.7264694
2016-03-16,3982890.5840005
2016-03-17,3968162.3039993
2016-03-18,3969322.0476608
2016-03-19,3971987.3461471
2016-03-20,3971099.7043048
2016-03-21,3968255.465695
2016-03-22,3962820.8525468
2016-03-23,3966250.5507521
2016-03-24,3970176.0041907
2016-03-25,4019736.1513256
2016-03-26,3984815.3787106
2016-03-27,3926522.440491
2016-03-28,3925312.7044038
2016-03-29,3921935.254786
2016-03-30,3927901.0815205
2016-03-31,3918803.2224025
2016-04-01,3902472.1543901
2016-04-02,3912560.8924927
2016-04-03,3916798.5380708
2016-04-04,3907728.5812555
2016-04-05,3903573.1514924
2016-04-06,3913547.7363968
2016-04-07,3895369.153199
2016-04-08,3900414.0998763
2016-04-09,3893394.424985
2016-04-10,3865163.027996
2016-04-11,3879097.22783
2016-04-12,3873979.208122
2016-04-13,3871061.3618982
2016-04-14,3876445.1418158
2016-04-15,3893828.0737993
2016-04-16,3895119.6650092
2016-04-17,3895954.8566788
2016-04-18,3905220.9172247
2016-04-19,3899316.2245436
2016-04-20,3906502.4745885
2016-04-21,3895733.4476978
2016-04-22,3894444.6402112
2016-04-23,3898859.2574499
2016-04-24,3898813.4094769
2016-04-25,3893435.8674869
2016-04-26,3889935.3549965
2016-04-27,3900307.6732085
2016-04-28,3889617.3085376
2016-04-29,3886974.0136116
2016-04-30,3888112.7225936
2016-05-01,3883788.1186368
2016-05-02,3885466.1409232
2016-05-03,3879612.0595619
2016-05-04,3899353.5245406
2016-05-05,3900390.1043943
2016-05-06,3885425.3226964
2016-05-07,3888244.2100473
2016-05-08,3889997.5151466
2016-05-09,3892558.5656191
2016-05-10,3903458.2997307
